laser_wavelength_nm,numerical_aperture,spot_size_nm,track_pitch_nm,layer_count,layer_spacing_nm,isi_factor,crosstalk_factor,recording_material,thermal_conductivity_w_mk,activation_energy_ev,temperature_c,relative_humidity,prml_enabled,ctc_enabled,physics_snr_db,measured_snr_db,thermal_factor
650,0.6305584249143628,628.8077112820265,739.8114530572435,1,1000000.0,0.8499567135430276,0.8009093706665638,MDISC,1.608323750975225,2.2337052501287324,53.62172009811715,30.898736081462754,0,1,49.65994357169993,51.264355829304144,3.5458036184030425e-35
405,0.8437365327082033,292.8046735241218,335.4150871167741,3,18484.631645732723,0.8729621438351772,0.91830947431284,GST_HTL,0.7909037201689264,1.9596557234513081,51.25799033364332,73.81636499805683,0,0,37.6986516460406,33.30776263117486,3.598685790385165e-31
405,0.8616749880410189,286.70903000405934,330.29027870831754,1,1000000.0,0.8680516760145242,0.9165281500826263,GST_HTL,0.5709891911513865,1.8039518426568226,35.299820437861825,41.38847683852478,0,0,38.751944466902344,38.52294240597974,3.350687598586343e-30
405,0.7928182936537775,311.6098631647951,324.04423249913293,2,23816.5167774411,0.9616275554777199,0.9754379409082762,GST_HTL,1.100225410860496,1.963898754742954,65.15263326263636,82.95873568861555,1,1,33.74484379011537,35.868078452294384,5.5374962321155176e-30
405,0.8209510731027294,300.9314538883433,327.8805907595954,2,25574.76957716371,0.9178080751629137,0.9475284901265136,GST_HTL,0.8556484328316968,1.973600006638191,33.03146489374832,23.8101816215379,0,0,36.14004731415545,34.19652132384303,3.268453479185959e-33
405,0.7634098458996537,323.61385083900717,302.67092274889063,2,28873.11252994099,1.0691937233346056,1.0,GST_HTL,1.3255802019124392,1.9249089680542701,33.49485947778891,82.11141994643965,0,1,30.366378565627215,29.775196764300812,2.3103735299195598e-32
780,0.4890233333414523,972.9597087911973,1497.1677338207328,1,1000000.0,0.6498668698317653,0.35049247219901125,DYE_LTH,0.18116045324019675,1.0514524862275572,65.87034630463742,35.31796253102867,0,0,49.90810281627447,49.8915685129314,2.3410579169934054e-16
780,0.45377349354815544,1048.5407516415612,1521.2192399411042,1,1000000.0,0.6892765514076437,0.388540846152616,GST_HTL,1.481816702354268,1.8369034698896625,32.968310103874174,16.87827175000333,0,0,51.97305415663272,51.87278200775019,5.7298519639080615e-31
405,0.8069862349576411,306.1390508265209,303.31137691579204,1,1000000.0,1.0093226767142134,1.0,DYE_LTH,0.216136401697163,0.8224779746933029,66.0096299883534,42.396198864784026,1,1,1.7030278724785453,5.672894136653208,6.002083723349931e-13
405,0.7849899733262417,314.7173956288561,333.01513553332995,1,1000000.0,0.9450543295121716,0.964066040660406,DYE_LTH,0.3392259913866478,0.8988822814842597,55.79347717916175,74.96836310912718,0,0,-0.3728206910327439,1.0,1.6909409993281268e-14
650,0.5781859730000658,685.7655123362097,798.1694235370071,1,1000000.0,0.8591728674562715,0.7986696904350225,GST_HTL,0.6101360286520489,1.9514005043492553,54.63093458230267,28.513367463398662,1,0,44.07969835915617,46.779584092358945,9.916220409809888e-31
405,0.8287503387609085,298.0994256598102,300.95486785848715,4,26592.67416352003,0.9905120584392089,0.9943053917045609,MDISC,1.5314403294647954,2.2510640478928123,46.10419045811382,25.527563143168415,1,1,30.33364039728353,26.617439279504378,2.913939881686555e-36
405,0.8762195725084944,281.949876208232,322.67241735008963,1,1000000.0,0.8737960267063208,0.9217833306993153,GST_HTL,1.4201834030133362,1.9449466327485763,35.33486351934991,78.6370745599204,1,0,39.51640734139766,42.08245371300943,1.6788908192451874e-32
650,0.5743506260738596,690.3448555639103,691.4569401487992,1,1000000.0,0.998391679191694,0.9977783024616884,MDISC,1.5740322098134953,2.424856522290197,36.35891190096589,37.1656058244202,1,0,47.21013043070681,49.53659528168763,3.278778205327801e-40
780,0.46246118607867026,1028.8430993191732,1559.6974143005389,2,27113.357122166854,0.6596427549894783,0.34586435098823476,GST_HTL,1.3467996008147614,1.8231409963996366,20.31968760380098,22.674171952494355,1,1,52.21621604460768,54.4987946275651,4.9097038007405994e-32
780,0.48632806368578185,978.3519305754396,1595.414872198267,2,29418.118518342897,0.6132272850305089,0.29108909704929214,GST_HTL,1.209567716398061,1.8921376622528459,40.723836370378464,12.629018063611186,0,0,52.81677386274776,51.07660853924492,4.154437714878664e-31
780,0.5099585216462096,933.0170588463909,1661.904104772228,4,23986.072655028605,0.5614144980851741,0.23275378709984218,GST_HTL,0.8276550299216429,1.927934369316787,36.32471638316258,63.83713384894526,1,0,53.33008684009717,48.28552170885352,4.015117479665708e-32
780,0.4709877473954096,1010.2173626197336,1549.4194063648763,2,16878.03973332551,0.6519973600884635,0.3401379230868694,DYE_LTH,0.31361054162598534,0.8866010702722118,50.31957778881534,50.26420834377903,0,0,49.47050521420355,47.43381826591582,1.5361035260358777e-14
650,0.620937793030989,638.5502774191939,715.0497685369781,1,1000000.0,0.8930151515546877,0.8581305951857467,MDISC,1.4509581104559222,2.0978567074641328,45.803091118048854,82.81817594259579,0,1,49.30382888801933,50.55356437422888,7.108264550078638e-34
780,0.5165824424441633,921.0533709755895,1530.676790057649,1,1000000.0,0.601729494402865,0.2954526067746303,MDISC,1.7351624619658428,2.218993010780983,48.662978513214156,69.64911241409952,1,1,55.16178015885401,59.37142725620043,1.7753354819723066e-35
405,0.8427180340376225,293.1585536580206,323.6515039122497,1,1000000.0,0.9057846174492161,0.9408365049988374,DYE_LTH,0.2983070630274619,1.1526069029254518,23.504282120957157,33.650718807747246,1,0,4.3089823916163565,6.690032479520029,2.6222714499825938e-20
405,0.8036717051802195,307.40163975861293,330.0623766325362,2,18618.34687664095,0.931344077731247,0.9556902031333471,DYE_LTH,0.12526403622120613,1.0099561131020602,30.444551712170245,15.365250283310052,1,0,1.4181197958507352,1.9709399264770338,1.7154069185005602e-17
650,0.6447852073071834,614.9334623477221,689.0996385849398,2,15635.289763317842,0.8923723477935391,0.8621445314529681,DYE_LTH,0.135310918682544,1.17856113000884,63.21693412694847,11.786306444270664,1,1,35.57133764965053,38.038806212005845,2.1960649373431098e-18
650,0.6384457475560513,621.0394563951418,771.655147067461,2,27369.234911175125,0.8048147657088693,0.7399065523658773,MDISC,1.4401456167146358,2.059210347009134,56.572413035434984,88.28770671303866,0,0,49.93647075345335,48.12277004368337,3.350813998631372e-32
780,0.497653194277079,956.0875032484736,1714.8694312235807,1,1000000.0,0.5575278711256129,0.21924535014699167,GST_HTL,1.407719023250521,1.8533553557268467,64.57921557375127,41.370080224109394,1,1,53.071794580821184,57.14133939441021,2.204083598873368e-28
405,0.7903403171006536,312.58686246236,296.9521599546601,3,19654.950107018445,1.0526505768137435,1.0,GST_HTL,0.5747881645028652,1.9007035195155015,28.900797361076314,71.94400942241207,0,1,33.5011564952013,30.331950564934374,1.9336605798467736e-32
405,0.8604631473427585,287.11281914039904,328.03384387513626,3,16239.825926847316,0.875253649893779,0.9214174855837051,DYE_LTH,0.16495660967050155,0.8464254602602697,64.64356261640509,61.1715955006443,0,0,5.359165879439466,1.0,2.3528115306859353e-13
650,0.5800691186723742,683.539232199577,753.4454216896833,3,25121.125911571326,0.9072179782666486,0.8695213605798698,DYE_LTH,0.21004302842664066,0.9089017437537864,42.71338716013113,74.5706262969339,0,1,32.92875675215883,28.65159452703422,3.1474651609881594e-15
780,0.49589598154427605,959.4754095774382,1582.0137482555583,4,15858.39611117203,0.6064899313520028,0.2879188304296221,DYE_LTH,0.27508023203312865,0.8145185113642999,31.228508619886902,82.44340669196524,1,0,50.06239347846165,43.669030077672964,3.262321170699084e-14
405,0.814622771678058,303.2692045805406,306.39713833205894,1,1000000.0,0.9897912435848913,0.9937636596949972,GST_HTL,1.208593307622003,1.8161782912492004,22.568053651635744,58.651435390652004,1,1,35.653280216294114,39.484711405003544,1.1162500053896263e-31
780,0.5005944888714153,950.4699124288918,1608.607894458014,1,1000000.0,0.5908648811829512,0.2681319781087101,DYE_LTH,0.3859203358811375,0.8240145252009435,39.56756693502899,49.00128358677981,0,1,50.16427158676522,51.615472599193815,5.249576471025758e-14
780,0.50783774196956,936.9134285976713,1608.042301544462,2,16349.158068822517,0.5826422773193233,0.26125515446358916,GST_HTL,0.9267353366720945,1.9655638093744079,58.91421830892289,32.585791799200635,0,1,53.28687901460087,52.90202694429573,1.473682730786973e-30
780,0.4321583307086241,1100.9853708473356,1472.631936764415,3,16194.55495670001,0.7476310565872688,0.47554530074254153,MDISC,1.519371899509129,2.3265279539975334,29.280734535319812,75.91336222619913,0,0,52.99936376019946,48.64242336396293,1.698951672289305e-39
650,0.6268984000176407,632.4788833227882,714.1456779330493,1,1000000.0,0.8856440679629551,0.8493078212190331,GST_HTL,1.3773061903120576,2.134625214121949,34.76045004391812,32.815634102753634,1,1,46.196129122963505,50.1084347089949,1.151193103354408e-35
650,0.6105578677030762,649.4060939573776,709.5322878792857,2,18502.67787889897,0.915259397001342,0.8866966170263706,MDISC,1.5095688636141897,2.416848608497013,39.08046089913626,75.9319524159913,0,0,48.894130413591,46.96184051873618,9.752889075239845e-40
780,0.4710427196127219,1010.099466968069,1569.5848455578232,2,25509.183354574747,0.6435456291686381,0.3266157886391801,DYE_LTH,0.37607363371684177,1.0512071223996213,63.92903563127882,56.95667481230988,0,1,49.47191690245181,48.714922328260435,1.918937168209689e-16
405,0.7926502983266317,311.6759061613281,315.12193594598074,3,23902.142997814568,0.9890644560356999,0.9931316362044356,MDISC,1.8295033582567704,2.136833127050913,33.21725588633481,36.87186160936057,1,0,27.356662179451888,25.314502495765087,7.060544709703384e-36
405,0.8548308690599361,289.0045375545255,333.39140175596043,2,26247.353765415864,0.866862600632017,0.9150526005647927,GST_HTL,0.5990964503624316,2.144599449141609,61.8587285172222,64.50546432370908,1,0,38.365681435762895,39.02584821050028,5.46062115347881e-33
780,0.48676564377298365,977.4724368630713,1705.7368673491142,1,1000000.0,0.5730499560475358,0.23304379983181026,GST_HTL,0.7707418134894911,1.8094820971598995,46.01583610970327,89.05888238838652,1,1,52.826957874649224,56.78388484121247,2.6756503112479466e-29
780,0.441541070526214,1077.5894514930567,1609.6334532105075,3,19853.21037444976,0.669462634082152,0.3450423887918358,GST_HTL,0.7789353086376877,2.179652861166666,37.963845788227985,10.288339191062974,1,1,51.60475850650955,51.453926784585626,4.914598582470401e-36
780,0.45679133130975386,1041.6134619624736,1629.8070842896695,1,1000000.0,0.6391023035811919,0.30839086922490494,DYE_LTH,0.30945052332879475,0.9869003392576083,29.548489483359788,51.64591498518634,0,0,49.08819514089644,48.74175738964963,3.703427347994764e-17
780,0.4851168389127084,980.7946495248646,1667.9573624951975,1,1000000.0,0.5880214156419652,0.253010212377536,MDISC,1.4790324708256168,2.3790692307546437,21.68650537288595,54.09316811789221,1,1,54.488497952651485,58.261364319328514,2.1550518432570068e-41
650,0.6423170435737067,617.2964020913469,698.0947334606691,2,16128.577616278695,0.8842587868142477,0.8507842883512075,DYE_LTH,0.15359609524779894,0.8582821009956816,20.205990869633492,85.26857094939227,1,0,35.48938583947787,34.38159409616211,1.7986263224587908e-15
650,0.6356693803326565,623.751925556812,735.3090956504358,3,21346.582219144948,0.8482853391131479,0.8000233692428891,GST_HTL,1.4834151152664279,1.9215550271883288,36.186211549345416,89.17542942292178,0,1,46.50977511113113,43.63107608381005,4.938264512999693e-32
650,0.5776964280842207,686.3466359224146,720.2768919490172,1,1000000.0,0.9528927605399227,0.9343908007417674,GST_HTL,1.1731407971396122,1.908862006038507,20.341250538346,37.08357181067772,0,1,44.05444544816086,45.4110334133351,1.664830574287799e-33
650,0.6321671264368016,627.2075586006266,747.8065558451384,1,1000000.0,0.8387296871070941,0.7856860494792688,GST_HTL,0.8611375171057245,2.0490772970479902,31.540586567997458,83.62668493378139,1,1,46.386564247683836,50.40149965968042,1.2792168413854926e-34
405,0.8251128891448638,299.41357510005616,331.7916301814299,1,1000000.0,0.9024144910959061,0.9372960324802488,GST_HTL,0.7291849109277853,2.1532263232354736,61.224013312744745,16.922602305913365,0,1,36.44627962935532,38.097918547670574,3.515390786916192e-33
650,0.6444397695010142,615.2630839450017,764.7766319034928,1,1000000.0,0.8045003707993026,0.7415393164750348,GST_HTL,1.4186841779432977,2.030561877374157,55.31896049515208,43.362817961053665,0,1,46.807141556658905,48.29655915294124,6.991996655799884e-32
405,0.8437568814692987,292.7976119967079,312.81098618470037,2,17050.348720767204,0.9360208717983597,0.96076373993887,GST_HTL,0.9639324537746842,1.9695382098002308,41.65472522601701,45.58426666760581,1,0,37.69992484263995,38.36119091417516,2.945974520827404e-32
780,0.48335287171752644,984.3740005294924,1690.5040494335499,1,1000000.0,0.5822961505826231,0.24359211853190682,MDISC,1.2750386679672399,2.3265421109965496,36.659003066043155,40.93722618177313,1,0,54.44685178945786,57.12983583478704,1.4232293161239334e-38
405,0.7715578968851342,320.19632097263025,297.12125911925494,1,1000000.0,1.0776621030813338,1.0,GST_HTL,0.7823110578542067,2.068205439447507,30.891229366432178,64.13266435959876,0,0,31.423186943922193,31.21362750435303,5.217824157413066e-35
650,0.6468753442442803,612.9465337146461,757.8167213289354,2,24375.34498397238,0.8088321575166095,0.7484578605568044,DYE_LTH,0.1441361035202754,1.0174955824655714,39.30339667258629,45.40297726218348,1,0,35.63981383628305,36.32544906769779,3.873521356209987e-17
405,0.8645950288940105,285.74071298562313,340.65691832720495,2,25988.33791075551,0.8387932186692473,0.895984280108243,GST_HTL,1.104600507637188,2.075597027348391,21.018857354011583,77.50871903650045,1,0,38.91134906480434,39.65873152129363,2.756297963485296e-36
405,0.8261759932309864,299.02829666333395,325.44487964081213,1,1000000.0,0.9188293175586794,0.9485382477551675,GST_HTL,1.345242103840832,1.835142473730606,62.896532683426685,48.69520210118285,1,0,36.522833480757065,39.077921818790536,3.0052868240603322e-28
650,0.6284996173392221,630.8675280958776,707.9899298740335,4,16267.351563672433,0.8910685046157681,0.8570621834575249,GST_HTL,1.0955042152861028,2.089096307108649,68.0443064612487,42.39566246390893,0,1,46.25466493460354,40.14746598035237,1.3866801471560884e-31
405,0.7583866393959444,325.7573210899067,319.2822673696821,1,1000000.0,1.0202800292467464,1.0,DYE_LTH,0.29369977336370345,0.8740862872602244,30.30694591051985,30.080494301949862,0,1,-3.669927320610947,1.0,3.0428118591847575e-15
650,0.637389936750145,622.0681832876612,769.5197451154551,3,17427.134392157986,0.8083849533897653,0.7446037184582396,DYE_LTH,0.3925305206256573,1.0447655567234768,28.56821826477431,89.66243155745076,1,1,35.32214862451698,33.15499344993162,3.537217957682291e-18
780,0.5185512290388479,917.5564020586959,1711.8001867078021,1,1000000.0,0.5360184028390454,0.20423426844238562,GST_HTL,1.082009280881913,1.9679735353885743,30.297432235859855,43.89411276942781,1,0,53.49990866151876,55.89067581482019,2.0658382994576602e-33
650,0.6207531301300939,638.7402346515817,786.0904807258983,1,1000000.0,0.8125530715773975,0.7447546139193657,DYE_LTH,0.2098122120409196,0.8005686688123961,48.97159113599638,75.26368605369109,0,0,34.71871000184179,33.617808020686155,2.98291706615825e-13
405,0.812670815855329,303.9976275510546,296.69721410880516,2,21140.686226553462,1.0246056015867147,1.0,DYE_LTH,0.22116507006582636,1.0734323333298839,25.07040731187654,20.636181661277355,0,0,2.171972411990919,1.0,7.236383934848823e-19
650,0.5794903253096426,684.221949327861,788.0122752254805,1,1000000.0,0.8682884402176082,0.8125477056991502,GST_HTL,1.0885518145706807,1.854789800388426,48.077453640143915,14.488918281579215,1,1,44.146520393146254,48.36545528952324,7.94269740888279e-30
405,0.8517798148823164,290.0397446423791,328.8468843246608,1,1000000.0,0.881990246731459,0.9253212732270424,DYE_LTH,0.34723123715656656,0.8898926576686792,36.80652402415728,27.898058600262708,0,1,4.86178724633329,6.361687574353913,3.3937141031954134e-15
650,0.6263585212636492,633.0240374156317,689.1271646698377,1,1000000.0,0.918588135643898,0.8938598758569541,DYE_LTH,0.15776543660640985,1.1083662584141694,28.340625346287162,73.93910055496971,0,1,34.929058130102234,35.19485968919036,2.9670561647885015e-19
650,0.6351197087478762,624.2917587641715,718.166902097812,4,25340.11297014319,0.8692850602562926,0.8288216492097737,GST_HTL,1.2016749169847665,1.8066090919146107,27.30773411371068,76.37485692450942,1,0,46.49061105094263,41.556206423862555,4.972095429512786e-31
650,0.6436086735912727,616.0575770173656,780.5509183017824,3,19417.3907250531,0.789259947778552,0.7196526006072314,DYE_LTH,0.19643485541270725,0.9027794046323391,50.35433906012753,75.43963044798257,0,0,35.53242139587457,29.95424851033073,8.627149259963669e-15
405,0.7537813904165667,327.74754476688696,342.0658132092336,3,29237.295800220767,0.9581417730464971,0.9717696026935124,MDISC,1.8521935528556488,2.3422980250581635,62.22549591336428,58.0436991200829,0,0,22.58663787855284,17.983785894754543,6.33366019187863e-36
405,0.7956479157674353,310.50166173276534,338.8327891830461,1,1000000.0,0.9163861103330955,0.9449131552662268,GST_HTL,0.8509533247273796,1.820641017243592,25.95471650933775,25.45321688974168,1,0,34.01568231276522,36.5723911589673,2.103916205357915e-31
650,0.6313073317515722,628.0617696929077,771.5783766437986,2,21895.90235923803,0.813996074416759,0.7504868018281842,GST_HTL,0.6721369734915302,2.0965201713106505,57.65867358748125,87.78388901610691,0,0,46.35591003659286,44.73545022015785,1.1484126592423623e-32
650,0.5810000011211546,682.4440606452233,795.2517946852047,3,28199.201143096925,0.8581484068393261,0.7980249087237293,GST_HTL,1.1238072639208752,1.9507070960817647,23.885598784444525,42.085544852542604,1,0,44.223033284437065,42.25684790409458,7.989428130636769e-34
650,0.5766932197845757,687.5405959309059,727.087488150091,1,1000000.0,0.9456091696477914,0.9239532679433202,GST_HTL,1.0729484736974184,1.9883436068241758,53.3646090864004,86.51256696879335,1,1,44.00239614679819,47.938072683586654,2.040624075604942e-31
405,0.8321695043737146,296.87461352711813,302.8767370398106,1,1000000.0,0.9801829497657869,0.9880675165051949,DYE_LTH,0.32151471490810607,1.1948035001235837,51.348743920115325,81.96361504687243,0,1,3.616655631346111,3.4815780879737144,2.7768365093322104e-19
780,0.5081614940989838,936.3165165507795,1556.2504783482289,1,1000000.0,0.60164898233128,0.28942244129039496,MDISC,1.805493361566255,2.490705160183953,58.7382104866121,45.881256577458544,1,1,54.993566705521644,59.04619549377292,1.5073845673892747e-38
650,0.6077695587690155,652.3854218744953,716.0260998277172,2,29301.029193779807,0.9111196114659305,0.880485907833042,GST_HTL,0.8094270311992908,1.993107159152382,45.76581679456772,10.109274070006817,1,1,45.448333639681245,47.70664126755,3.185887730297668e-32
405,0.7549743388486092,327.2296650198326,339.0682390011094,2,18479.75755601059,0.9650849810759242,0.9766009564747186,MDISC,1.6018241034148222,2.475532720072082,45.251438569349965,47.74996694170328,0,0,22.771778458334538,20.691523319006617,6.5513898542195705e-40
650,0.5952554661948568,666.1005610492047,685.1508301922289,1,1000000.0,0.9721955103846559,0.9626161562475283,GST_HTL,1.3674356023210665,2.039547990890737,58.18415502248637,86.54608301994244,1,1,44.904627364587036,48.67100826364993,9.491438704669751e-32
650,0.6346343058875199,624.7692510815419,777.4633494169326,1,1000000.0,0.8035996186188,0.736837281085561,DYE_LTH,0.37199667113118096,0.8725551948125122,37.63224607785491,36.484294281494485,0,0,35.22643233489298,35.15737352233369,7.0838727994017775e-15
405,0.7883313206510306,313.3834639425182,338.7326488826671,1,1000000.0,0.9251646245977028,0.9505653464344399,GST_HTL,0.8807380598803887,1.8482693798406327,69.5178378862812,76.06601525637846,1,0,33.298927727034155,35.57542125708091,6.555817529601879e-28
650,0.6116296666892743,648.268096847293,694.482635102443,3,29894.47502728983,0.9334547245398973,0.9117138706008019,GST_HTL,0.9536698469670974,2.0846668707942717,66.8576503162883,81.52750188451081,0,0,45.60687395185508,41.241823879035756,1.2587359477553293e-31
650,0.6045591769284704,655.8497747308411,774.924878404834,1,1000000.0,0.8463398104870418,0.7880843061492329,DYE_LTH,0.3320279670181439,0.8414354618528117,65.13992594665727,31.16139279734795,0,1,34.06609510296461,35.62085033440687,2.9137782140657224e-13
650,0.643389897130397,616.2670594742657,724.3445211830648,2,24039.244154020365,0.850792739438027,0.805610484275668,DYE_LTH,0.3671249422465114,0.8012669256553602,34.105580305179885,53.06217916358641,0,1,35.52515511811161,34.777796897525874,7.197321958328206e-14
405,0.7954885220685958,310.56387760010523,334.8143050440604,1,1000000.0,0.9275705157198588,0.952656524890941,GST_HTL,0.5016027689185067,1.949194155233206,34.5589083950186,79.35951870065252,1,0,34.00063004301492,36.537131179720724,1.1893983049817671e-32
650,0.551546077470461,718.8882601041347,694.4352283244236,1,1000000.0,1.035212833079786,1.0,MDISC,1.572250260726247,2.459197763229525,59.457422972414996,32.968654387520544,1,0,45.880487500493096,48.29875747854521,5.462838928311554e-38
650,0.6036329825286106,656.8560888423735,798.060343519318,2,18130.50624212714,0.823065691932196,0.7539656196055512,GST_HTL,0.834493334011551,1.9376054833084757,58.022821967993316,56.74103418182349,0,1,45.27378638290641,44.90386409513054,3.26270046692094e-30
405,0.8743943929207162,282.53840829741085,328.52550033987114,1,1000000.0,0.8600197184240339,0.9121286966781187,DYE_LTH,0.16864347290696166,1.1991865199231135,41.55426089295091,84.53488020069564,0,1,6.098689154934177,6.078380716298484,6.249283094211667e-20
650,0.6260542984655807,633.3316470660712,793.3986382692276,2,25163.47838662314,0.7982514923994108,0.7260517523957253,GST_HTL,0.9742199471639009,2.1547021624347154,32.04549181153591,73.06904107986504,1,0,46.165034269981724,46.797932004940805,2.6230277180221024e-36
650,0.6413371297158207,618.2395835645613,768.3399404405314,1,1000000.0,0.8046432978742334,0.7406695431984459,GST_HTL,1.1895788703123773,1.9696883687810964,31.466828595253638,44.41206023790059,1,0,46.703717931040146,49.00242540603724,2.5834460038391884e-33
780,0.42402404216106193,1122.1061842980862,1708.081878690399,1,1000000.0,0.6569393413144894,0.3097618852389534,MDISC,1.5206905435891045,2.4163785279355188,53.583277490184756,24.07533059826097,1,0,52.71649631786569,55.30183140907873,5.345301759015053e-38
650,0.631890711353746,627.4819250793367,785.8757285508174,2,29197.643117697982,0.7984492996576388,0.7284854639502767,GST_HTL,0.6340183221641227,1.917266392292366,59.45122209771184,80.83113121070856,1,0,46.37672691896623,47.007232033909965,8.879754834181405e-30
780,0.4380899372024366,1086.0783587917429,1589.2157573561426,2,16573.06831516822,0.6834052291292209,0.3655782994591878,GST_HTL,1.250105497350146,2.0138825437118837,36.611935093896776,44.97829053289201,1,0,51.4948630189404,52.18439498188115,1.7157196362275836e-33
405,0.7919018381951355,311.9704843255124,341.602696736275,3,21077.196575371345,0.913255332308927,0.9424575270422679,GST_HTL,0.5484973688939382,1.9135673163673557,51.45611096694998,56.73557082676495,1,1,33.655442427456485,33.05797582342808,1.9511277173140306e-30
650,0.6335937187858564,625.7953452565872,779.0214494538519,1,1000000.0,0.803309518236389,0.7360536945265602,GST_HTL,1.48319340974811,2.1838616782883897,48.21892304443816,89.44509733738886,1,1,46.437070773161366,50.608921740031256,5.651978312879472e-35
650,0.5683165654493888,697.6745428605849,706.1960747277029,1,1000000.0,0.9879331928170179,0.9831013477081583,MDISC,1.990630871483125,2.397446874853249,51.452879927981684,51.605006014769074,1,1,46.88227517136525,50.536145504617394,5.988045389401042e-38
405,0.8016188695367545,308.1888530677516,299.6464776358699,1,1000000.0,1.0285081790357715,1.0,GST_HTL,1.470578655197679,1.9580233738049102,65.05943839490931,87.69374152230786,1,0,34.56286171169677,36.789970158293876,6.64971113119764e-30
780,0.5167115617371362,920.823212084523,1649.178981840363,1,1000000.0,0.5583525028053363,0.2330012316190634,MDISC,1.4352237905240834,2.185802549650428,25.106184901010668,81.99732158369527,0,0,55.16429745537545,55.21586285678594,1.1626344372214476e-37
405,0.7586138107979186,325.65977112933126,310.5265766681972,1,1000000.0,1.0487339751189932,1.0,GST_HTL,0.5095810150989235,1.9323033148801774,56.38116923996063,59.92349843334999,0,1,29.688985848184974,30.981475768782428,2.8039641901637426e-30
405,0.8091889802071547,305.30569007100723,302.1294076482711,3,19704.91363763503,1.0105129866286762,1.0,GST_HTL,0.9287507412983116,2.109000786273883,44.05721798979877,73.11666680082769,0,0,35.2133044139846,30.864881334359303,3.106437492498324e-34
780,0.5147088324752696,924.406130184022,1491.1380087607758,1,1000000.0,0.6199333158654163,0.3219162832481613,GST_HTL,1.1411531288601564,1.959597166668099,61.27761897088431,15.754652118509265,0,0,53.42498833092566,53.60227303820136,2.9453738597291154e-30
405,0.8431544196183662,293.00682562017676,344.2152823307681,1,1000000.0,0.8512313097668237,0.9026531449990098,GST_HTL,1.3938586774932467,2.159120147878641,25.35603925439412,38.59568392551397,1,0,37.66214831776185,40.27298137003059,3.522459374174818e-37
405,0.790173485640656,312.6528597700251,337.6168312003705,1,1000000.0,0.9260582733935748,0.9512979698414312,GST_HTL,0.7685080419679184,1.8764209945837949,45.414321986246215,26.296263332526102,1,0,33.48452448685053,35.9977684634106,2.0629378368130244e-30
405,0.87687771558752,281.73825792171385,312.7889567831139,1,1000000.0,0.9007295552223398,0.9397875896382083,GST_HTL,1.358184410283541,2.1483358143468965,20.999449947244514,14.458017669865306,1,0,39.54932872738591,42.21132180055309,1.5549547945998878e-37
780,0.4666447089758891,1019.6194039019607,1619.396756877385,2,29401.60558752843,0.6296291502201413,0.30132836176825506,DYE_LTH,0.3538696264374602,0.9279281147203386,41.905034439552445,47.63307808358479,0,0,49.35735653458332,47.62938461957908,1.433497532556053e-15
405,0.7860603752811111,314.2888355257062,330.7666605421516,2,15180.749623443731,0.9501829326164946,0.9675814708438759,MDISC,1.3116901282823732,2.3317943894989166,58.77742253971445,60.47421171987688,0,1,26.693233744515243,26.520895386127716,3.9399778149413277e-36
405,0.8067757681133033,306.2189145538446,341.1511698902809,2,19581.562534422857,0.8976047617023533,0.932520157875755,MDISC,1.46371719739818,2.036257748168781,69.70279783840567,79.60180217513374,0,1,28.639037394602273,28.176010010380324,1.1693624653209697e-30
405,0.7540801808315925,327.6176808248104,300.3660312315266,2,26334.913572203997,1.0907281342086177,1.0,DYE_LTH,0.16279848697384175,1.0955868263181234,40.40226336075338,50.8602893701072,1,0,-4.320524468088794,1.0,2.457247789933937e-18
780,0.4266045537306007,1115.3186149542746,1506.5842064883993,2,22824.572948859775,0.7402962344560211,0.4572471690107356,GST_HTL,1.0352393369147335,2.1650769493777666,20.779379238768197,61.410701878868366,0,0,51.10809995231538,49.27817581171361,7.535489631565553e-38
780,0.48177920422091,987.5893268772799,1507.2295887483087,1,1000000.0,0.6552348323372762,0.35370907571486804,DYE_LTH,0.3147538733055751,0.9238406592531934,22.92456888872846,48.90167286784621,0,0,49.73828653951473,49.44661957966979,1.8810227704714966e-16
780,0.44121784551089077,1078.3788662243844,1661.0368259181782,3,15206.157520364357,0.6492203239553611,0.31182413518037355,GST_HTL,1.1477709884140046,2.0807103081950213,28.80438791346011,87.77466201908743,1,0,51.594583077323705,49.88967746802095,1.870019816198921e-35
780,0.4649938292753056,1023.2393852226725,1655.2638507345175,1,1000000.0,0.6181729787481395,0.28250785286672025,GST_HTL,0.8324712269233808,2.0522825328364034,22.184986206250922,12.79478471345275,0,1,52.28445592685112,53.94872207708831,9.518889279833319e-36
780,0.476252284360458,999.0503261080094,1651.2331679887238,4,15504.65733815643,0.6050328599714948,0.27134459875366657,GST_HTL,0.5779500694309188,2.097191653795583,26.817689755537877,59.79614995922762,0,0,52.5744126567964,45.1184582827201,5.820174378297019e-36
650,0.6275624908093834,631.8095899718669,703.3285709204689,1,1000000.0,0.8983135565572108,0.8667211658911586,GST_HTL,0.9121745004435924,2.1728072605298916,35.08103685426665,79.40674823747932,1,1,46.22047742653563,50.14131509872525,2.9729408465071716e-36
